sentence,label
The development phase will begin next week.,0
Kindly tawagan yung report sa Monday please.,1
The development phase will begin next week.,0
The meeting concluded that we should organize the research paper before the presentation.,1
"Pakisuyo po, i-print yung minutes of meeting sa susunod na meeting po.",1
The instructor reminded us to design the survey results by the end of the month.,1
Ang slides ay ay na-finalize na natin.,0
"Pakisuyo po, i-prepare yung prototype next week natin.",1
The coordinator told the team to prepare the dataset by next meeting.,1
The research topic was approved during the meeting.,0
"Kanina, pinag-usapan natin yung prototype.",0
"Kanina, pinag-usapan natin yung ui design.",0
The deadline for the assignment is next Friday.,0
Please i-review yung document mamaya natin.,1
The team leader requested to make sure to confirm the weekly report by tomorrow.,1
"Kanina, pinag-usapan natin yung ui design.",0
The discussion focused on the testing strategy.,0
The supervisor asked to analyze the progress report by next meeting.,1
The team leader requested to collect the experiment results before the deadline.,1
The team discussed the new system architecture.,0
The professor asked to coordinate the assignment before Friday.,1
The project manager instructed to make sure to submit the progress report before the next meeting.,1
"Kanina, pinag-usapan natin yung testing results.",0
The supervisor asked to ensure you deliver the survey results before the deadline.,1
Please document the experiment results by the end of the day.,1
"Sige, ako na bahala sa minutes of meeting sa Monday.",1
The supervisor asked to revise the project proposal by the end of the week.,1
Please document the project proposal before class to ensure progress.,1
Naka-upload na yung minutes of meeting ay tapos na po.,0
Naka-upload na yung file ay okay na.,0
Naka-upload na yung module ay okay na.,0
Naka-upload na yung module ay tapos na po.,0
The project proposal was reviewed by the panel.,0
About sa link ay na-finalize na natin.,0
The development phase will begin next week.,0
"Sige, ako na bahala sa slides next week.",1
"Sige, ako na bahala sa document sa Monday.",1
"Sige, ako na bahala sa slides sa susunod na meeting.",1
Paki-i-record ang minutes of meeting natin ngayong hapon.,1
The dataset was uploaded to the shared drive.,0
Ang document ay is currently being processed.,0
The team leader requested to make sure to design the project report by Monday.,1
The dataset was uploaded to the shared drive.,0
The professor provided guidance for the methodology section.,0
The system update was completed successfully.,0
Paki-i-upload ang schedule natin before Friday.,1
Discussed na natin yung system ay tapos na po.,0
The supervisor asked to submit the experiment results this week for the project.,1
Ang testing results ay ay okay na.,0
"Kanina, pinag-usapan natin yung code.",0
"Kanina, pinag-usapan natin yung schedule.",0
Na-check ko na yung module is currently being processed.,0
The team talked about possible improvements for the application.,0
"Sige, ako na bahala sa file bukas.",1
Please i-finalize ang report natin before Friday.,1
Discussed na natin yung prototype ay tapos na po.,0
The supervisor asked to complete the deployment script by the end of the day for the project.,1
The team discussed the new system architecture.,0
The instructor reminded us to ensure you submit the bug fix by the end of the day.,1
The project manager instructed to upload the experiment results before Friday.,1
The team discussed the new system architecture.,0
"Sige, ako na bahala sa link before Friday.",1
"Kanina, pinag-usapan natin yung prototype.",0
"Kanina, pinag-usapan natin yung module.",0
Kindly i-send yung presentation bukas agad.,1
Ongoing pa yung code is good to go.,0
The meeting concluded that we should resolve the project proposal before Friday for the project.,1
Approved na yung report is good to go.,0
The meeting concluded that we should design the meeting summary by next meeting.,1
"Kanina, pinag-usapan natin yung feedback.",0
The system update was completed successfully.,0
Regarding sa document ay tapos na po.,0
The supervisor asked to make sure to design the testing results by the end of the month.,1
The presentation schedule was announced today.,0
The supervisor asked to update the project proposal before the presentation to ensure progress.,1
Ang module ay ay tapos na po.,0
The research topic was approved during the meeting.,0
The professor asked to ensure you investigate the dataset by Monday.,1
About sa requirements is currently being processed.,0
The project manager instructed to gather the code module by tomorrow.,1
The discussion focused on the testing strategy.,0
Kindly i-save yung ui design before Friday po.,1
The professor provided guidance for the methodology section.,0
"Kanina, pinag-usapan natin yung schedule.",0
Kindly ensure you review the meeting summary before submission day.,1
The professor explained the requirements for the project.,0
"Kanina, pinag-usapan natin yung database.",0
"Sige, paki-i-save yung system sa Monday please.",1
The meeting started at 9 AM.,0
Paki-tawagan ang database natin next week.,1
Approved na yung testing results is good to go.,0
Please i-record yung link by the end of the day agad.,1
The discussion focused on the testing strategy.,0
"Sige, ako na bahala sa system mamaya.",1
Please ensure you improve the system design by tomorrow.,1
"Sige, ako na bahala sa presentation mamaya.",1
Our senior advised to make sure to design the task list before submission day.,1
The team analyzed the feedback from users.,0
The coordinator told the team to upload the API documentation by tonight for the project.,1
The dataset was uploaded to the shared drive.,0
"Pakisuyo po, i-send ang api natin sa Monday.",1
Paki-i-save yung presentation before Friday please.,1
The meeting started at 9 AM.,0
The project proposal was reviewed by the panel.,0
The research topic was approved during the meeting.,0
Naka-upload na yung module is good to go.,0
Kindly validate the experiment results by next meeting to ensure progress.,1
"Sige, paki-i-submit ang prototype natin ngayong hapon.",1
The discussion focused on the testing strategy.,0
The team leader requested to compile the code module before submission day.,1
"Sige, ako na bahala sa file before Friday.",1
The team leader requested to make sure to collect the testing plan by tonight.,1
"Kanina, pinag-usapan natin yung feedback.",0
"Sige, ako na bahala sa document next week.",1
Discussed na natin yung file is currently being processed.,0
The professor asked to submit the progress report by the end of the week for the project.,1
"Kanina, pinag-usapan natin yung link.",0
"Sige, ako na bahala sa report ngayong hapon.",1
The team analyzed the feedback from users.,0
Our senior advised to validate the survey results by the end of the month for the project.,1
Paki-i-prepare yung requirements by the end of the day muna.,1
"Sige, ako na bahala sa module ngayong hapon.",1
"Kanina, pinag-usapan natin yung testing results.",0
Ang module ay ay na-finalize na natin.,0
Paki-tawagan yung code by the end of the day please.,1
The discussion focused on the testing strategy.,0
Ang prototype ay ay okay na.,0
Discussed na natin yung link ay okay na.,0
The project manager instructed to review the documentation before the deadline for the project.,1
Kindly validate the survey results before the next meeting.,1
"Sige, paki-i-prepare yung slides before Friday please.",1
Please i-upload yung schedule ngayong hapon po.,1
The meeting started at 9 AM.,0
Naka-upload na yung system ay na-finalize na natin.,0
"Sige, ako na bahala sa requirements mamaya.",1
Ang database ay ay na-finalize na natin.,0
The team analyzed the feedback from users.,0
The presentation schedule was announced today.,0
